;ciclo;nodes;edges;density;max_deg;min_deg;avg_deg;assortativity;avpl;diameter
0;0;2500;4900;0.001568627450980392;4;2.0;3.92;0.6504952980919215;29.092465434324986;98
1;1;2500;9850;0.003153261304521809;12;4.0;7.88;0.43302433311539346;12.46068630931075;34
2;2;2500;9898;0.003168627450980392;18;4.0;7.918;0.24486761917606742;9.484458377533677;24
3;3;2500;9900;0.003169267707082833;23;4.0;7.92;0.1254673121819823;8.340094924526657;20
4;4;2500;9900;0.003169267707082833;26;4.0;7.92;0.07443306751162217;7.549855325860446;18
5;5;2500;9900;0.003169267707082833;30;4.0;7.92;0.062124360781823276;7.0107425420552705;16
6;6;2500;9900;0.003169267707082833;32;4.0;7.92;0.06487630055744634;6.564236390167444;15
7;7;2500;9900;0.003169267707082833;34;4.0;7.92;0.07391868076476385;6.2358031422188915;14
8;8;2500;9900;0.003169267707082833;34;4.0;7.92;0.07158030941727071;6.0084495249842345;14
9;9;2500;9900;0.003169267707082833;33;4.0;7.92;0.07777242626079403;5.840932776962334;13
10;10;2500;9900;0.003169267707082833;34;4.0;7.92;0.07611123570007507;5.716103142655348;13
11;11;2500;9900;0.003169267707082833;38;4.0;7.92;0.08082798071239543;5.613781472165792;13
12;12;2500;9900;0.003169267707082833;44;4.0;7.92;0.08527978808803278;5.502955789532172;12
13;13;2500;9900;0.003169267707082833;48;4.0;7.92;0.08137038266868961;5.435517102741485;12
14;14;2500;9900;0.003169267707082833;49;4.0;7.92;0.08425448698587752;5.361454620765601;11
15;15;2500;9900;0.003169267707082833;52;4.0;7.92;0.09231738020340122;5.290500758583624;11
16;16;2500;9900;0.003169267707082833;55;4.0;7.92;0.09150594234069874;5.224943354095084;11
17;17;2500;9900;0.003169267707082833;57;4.0;7.92;0.0945087583561267;5.19026168800618;11
18;18;2500;9900;0.003169267707082833;60;4.0;7.92;0.0932055262334216;5.139403344755555;10
19;19;2500;9900;0.003169267707082833;63;4.0;7.92;0.09286464112639721;5.068268353040122;10
20;20;2500;9900;0.003169267707082833;66;4.0;7.92;0.08977062652540457;5.01427420838447;10
21;21;2500;9900;0.003169267707082833;66;4.0;7.92;0.09063806038281606;4.992046961469258;10
22;22;2500;9900;0.003169267707082833;66;4.0;7.92;0.08460472178004447;4.951552915495162;10
23;23;2500;9900;0.003169267707082833;68;4.0;7.92;0.08190515958410517;4.928897876738307;10
24;24;2500;9900;0.003169267707082833;70;4.0;7.92;0.0795789731753924;4.877802343562768;10
25;25;2500;9900;0.003169267707082833;71;4.0;7.92;0.07905864358550521;4.8442535779531335;10
26;26;2500;9900;0.003169267707082833;72;4.0;7.92;0.07801513925208794;4.810167073594402;10
27;27;2500;9900;0.003169267707082833;73;4.0;7.92;0.07642586854436689;4.773564709176591;9
28;28;2500;9900;0.003169267707082833;73;4.0;7.92;0.08193480316649035;4.754567093165232;9
29;29;2500;9900;0.003169267707082833;74;4.0;7.92;0.08261034439455876;4.722630827863923;9
30;30;2500;9900;0.003169267707082833;76;4.0;7.92;0.07551334352369898;4.705790144677288;9
